Id,Label
Q14526,Protein
Q9H6T0,Protein
O95793,Protein
Q5VZQ5,Protein
P59773,Protein
P0C7V6,Protein
Q99608,Protein
A6NF36,Protein
Q9BQ13,Protein
Q9Y3B4,Protein
Q8NH90,Protein
O14776,Protein
Q96MC9,Protein
Q96L33,Protein
Q14571,Protein
P17035,Protein
Q13257,Protein
Q7Z4L9,Protein
P49792,Protein
Q8N6G2,Protein
Q96SN8,Protein
Q7Z3H0,Protein
Q9Y5L3,Protein
C9J7I0,Protein
P16234,Protein
Q86Y26,Protein
Q8WWM7,Protein
P05165,Protein
Q9BTA0,Protein
Q9NY65,Protein
P22888,Protein
Q96BF3,Protein
Q6N075,Protein
Q96CN5,Protein
Q68CR7,Protein
Q5TDH0,Protein
Q8NET5,Protein
P63124,Protein
O94805,Protein
Q3ZCT1,Protein
Q9P032,Protein
O76090,Protein
Q8N468,Protein
Q96IW2,Protein
Q15742,Protein
A0PJX8,Protein
O75323,Protein
Q6ICI0,Protein
A6NFY4,Protein
Q14592,Protein
Q9ULV4,Protein
Q8IYW4,Protein
Q9Y5Y2,Protein
Q8IYT1,Protein
Q8IX12,Protein
Q9HBE4,Protein
Q6FI13,Protein
O15551,Protein
Q9Y5B6,Protein
Q8IZU8,Protein
P29803,Protein
Q7L7L0,Protein
A6NHA9,Protein
O75912,Protein
A4D1F6,Protein
P29074,Protein
Q8IU80,Protein
Q8NGB6,Protein
P39880,Protein
Q9UHA7,Protein
P52823,Protein
Q14714,Protein
Q3SY17,Protein
Q9UKW6,Protein
Q6IPT2,Protein
Q5VWQ8,Protein
P11161,Protein
Q68CZ6,Protein
P00414,Protein
P61966,Protein
Q6ZTQ4,Protein
P17275,Protein
O60508,Protein
O75533,Protein
Q9UBD3,Protein
Q9H1X3,Protein
Q8N0U8,Protein
Q9NWW0,Protein
O60548,Protein
Q9HCI7,Protein
P48382,Protein
Q9NZP6,Protein
P35462,Protein
Q6IQ32,Protein
Q969P5,Protein
O95297,Protein
Q9HC97,Protein
P01584,Protein
Q96M93,Protein
Q12959,Protein
Q93088,Protein
Q9GZU8,Protein
Q8NGS9,Protein
P55039,Protein
Q9Y4C0,Protein
Q9UHY1,Protein
Q07973,Protein
Q6B0I6,Protein
Q00604,Protein
Q8TCU5,Protein
O15195,Protein
Q86VV8,Protein
Q9UJW7,Protein
Q9BUA6,Protein
P19634,Protein
O15529,Protein
P04179,Protein
O15127,Protein
P40424,Protein
Q96HJ3,Protein
Q9UBY8,Protein
O43903,Protein
P48163,Protein
F7VJQ1,Protein
Q01813,Protein
Q86U86,Protein
Q6RI45,Protein
Q9ULH0,Protein
Q8TBP6,Protein
Q2M3G4,Protein
Q96GF1,Protein
Q16772,Protein
P07359,Protein
Q9NRK6,Protein
P01215,Protein
Q9HDC5,Protein
Q8NBJ4,Protein
Q9UQ05,Protein
P00751,Protein
Q5T5U3,Protein
Q9NTJ3,Protein
Q02156,Protein
Q9H425,Protein
P0DP42,Protein
O75864,Protein
Q2TAY7,Protein
Q2TAK8,Protein
P35658,Protein
A0A5A2,Protein
A0A1B0GTL2,Protein
Q9HC44,Protein
Q8IWN7,Protein
Q8N9W7,Protein
Q9P2Y4,Protein
Q9C040,Protein
Q86W11,Protein
Q8N6G5,Protein
Q9UFG5,Protein
Q7Z2X7,Protein
O75386,Protein
Q9HBH9,Protein
A6NDZ8,Protein
Q6ZMW2,Protein
Q9HCC6,Protein
Q6PIV7,Protein
Q7Z5H3,Protein
Q9GZV7,Protein
P12236,Protein
Q5T3I0,Protein
Q96SQ7,Protein
B1AJZ9,Protein
Q8IVW6,Protein
O75326,Protein
Q8WUJ3,Protein
Q13263,Protein
Q9BTU6,Protein
P47985,Protein
Q9UN37,Protein
Q8IWX8,Protein
P62987,Protein
Q56NI9,Protein
P31930,Protein
P22676,Protein
O00423,Protein
Q13057,Protein
Q9Y2H6,Protein
Q8WXS8,Protein
P42574,Protein
Q9NVN8,Protein
Q92794,Protein
P14316,Protein
Q58HT5,Protein
O43609,Protein
P51580,Protein
Q86UP0,Protein
Q8IUL8,Protein
Q92959,Protein
P43364,Protein
Q5SWL8,Protein
Q9NR64,Protein
P58180,Protein
P06865,Protein
Q8IXK0,Protein
Q96D03,Protein
Q8IVF6,Protein
Q8IX01,Protein
Q9H190,Protein
A0A075B6N1,Protein
Q9P217,Protein
P10415,Protein
P21217,Protein
Q9BZQ6,Protein
Q02747,Protein
P0CJ78,Protein
O75077,Protein
Q86Y22,Protein
Q8NEU8,Protein
A0A075B6L2,Protein
O95613,Protein
Q8NEX6,Protein
Q9UMX9,Protein
Q92665,Protein
Q08999,Protein
P00156,Protein
Q96AM1,Protein
Q15361,Protein
P09455,Protein
Q9H939,Protein
Q6UWK7,Protein
P22792,Protein
Q13651,Protein
A0A075B6R0,Protein
O15083,Protein
Q0PNE2,Protein
P07237,Protein
Q9P2T1,Protein
Q9BYQ5,Protein
Q9NS69,Protein
Q16619,Protein
Q9UBE8,Protein
Q9Y6A5,Protein
O15062,Protein
Q8TEP8,Protein
Q2M1P5,Protein
A0PJX0,Protein
Q9UBM8,Protein
Q96R72,Protein
B2RXF0,Protein
Q8WXD9,Protein
Q8NGU4,Protein
Q8IUE6,Protein
Q5TGZ0,Protein
P08183,Protein
Q96EH8,Protein
P13727,Protein
Q8NE01,Protein
Q96NR8,Protein
Q8N423,Protein
P23610,Protein
Q8IYM0,Protein
Q8TBE7,Protein
Q5T5M9,Protein
P0C875,Protein
Q8IZP6,Protein
Q6UX72,Protein
Q13085,Protein
Q9HB89,Protein
Q9HCK0,Protein
A0A286YFB4,Protein
Q8IYE0,Protein
P23409,Protein
O75915,Protein
Q9HBG6,Protein
A5YM69,Protein
Q99715,Protein
Q8NG08,Protein
A6NMD2,Protein
Q9Y267,Protein
Q96F85,Protein
Q9BQ15,Protein
O15374,Protein
Q96A32,Protein
Q6TDP4,Protein
Q96IY4,Protein
P08253,Protein
Q30KQ8,Protein
P19622,Protein
P61952,Protein
Q9UFF9,Protein
Q15061,Protein
Q9BYT9,Protein
Q8TAW3,Protein
Q16594,Protein
P56182,Protein
P61812,Protein
Q86W26,Protein
Q9H2E6,Protein
Q6UWQ5,Protein
Q9NRB3,Protein
Q8IWU6,Protein
P54855,Protein
Q8NH02,Protein
Q9H446,Protein
P11488,Protein
Q9H237,Protein
Q96QK1,Protein
Q9BX82,Protein
P22352,Protein
Q9NSB4,Protein
Q5T601,Protein
Q00534,Protein
Q9H2A7,Protein
P52272,Protein
Q14135,Protein
Q8NGE7,Protein
Q8NGT5,Protein
Q3MIN7,Protein
Q99650,Protein
H3BSY2,Protein
O60271,Protein
Q01362,Protein
Q8IY63,Protein
Q92874,Protein
Q93063,Protein
Q96IX5,Protein
Q06210,Protein
Q8N2C3,Protein
Q9HCJ1,Protein
Q9NRD0,Protein
Q7Z6M4,Protein
Q8NG27,Protein
Q8N136,Protein
P20594,Protein
P07919,Protein
Q9Y2C2,Protein
P78537,Protein
P59542,Protein
Q8IYS2,Protein
O14829,Protein
Q4KWH8,Protein
Q6P499,Protein
Q9H3Y0,Protein
Q9ULD8,Protein
Q8N8R5,Protein
P12271,Protein
Q6WN34,Protein
O95390,Protein
Q9NPG2,Protein
Q5VSL9,Protein
P01236,Protein
P0C264,Protein
Q8N6M3,Protein
Q9H6Y2,Protein
Q6UWF9,Protein
P02760,Protein
P22681,Protein
P0DPB3,Protein
Q8NAP8,Protein
A0A0U1RRL7,Protein
Q16348,Protein
Q96CW6,Protein
O43869,Protein
Q6P093,Protein
P35354,Protein
Q9Y2T2,Protein
O15078,Protein
Q9ULK6,Protein
P02751,Protein
Q9NWR8,Protein
P51160,Protein
A6NHL2,Protein
P63165,Protein
Q9NX61,Protein
P19237,Protein
Q9UNN8,Protein
O60779,Protein
Q92563,Protein
Q53EZ4,Protein
Q9Y271,Protein
A1A4Y4,Protein
O95715,Protein
P05107,Protein
Q9NSC7,Protein
Q13519,Protein
O43820,Protein
Q9NV12,Protein
O43687,Protein
Q8NH01,Protein
O60814,Protein
Q7Z417,Protein
O94788,Protein
Q08J23,Protein
Q9BRP0,Protein
O94762,Protein
Q8WV44,Protein
Q8TAB5,Protein
P15173,Protein
Q9Y2J2,Protein
Q2M238,Protein
C9JDP6,Protein
Q9UJX4,Protein
Q9HCC0,Protein
P31513,Protein
P49619,Protein
P35527,Protein
O14949,Protein
Q6ZS92,Protein
P11308,Protein
Q9NZK5,Protein
P22680,Protein
Q9H0G5,Protein
O43681,Protein
O76076,Protein
Q9GZY6,Protein
Q8NGZ3,Protein
Q4VNC0,Protein
Q8N145,Protein
Q6DN03,Protein
Q0P5N6,Protein
Q9NR20,Protein
P32519,Protein
Q13472,Protein
Q9BXW3,Protein
Q9NZ72,Protein
Q15006,Protein
Q9HAJ7,Protein
Q6ZVU0,Protein
Q8TE02,Protein
P11142,Protein
Q96NS5,Protein
Q9UII2,Protein
Q96EX3,Protein
Q99958,Protein
Q70YC4,Protein
Q13637,Protein
Q9HCJ3,Protein
Q8WYN0,Protein
Q13185,Protein
Q5T8P6,Protein
Q52LC2,Protein
Q9Y463,Protein
Q9H0Q3,Protein
Q8N0U7,Protein
P21854,Protein
Q8WTR2,Protein
A0A0D9SF12,Protein
F5H4A9,Protein
Q13541,Protein
Q9UJ37,Protein
P51587,Protein
Q16850,Protein
Q9NQ66,Protein
Q9HAW9,Protein
Q9GZV3,Protein
Q04609,Protein
Q15776,Protein
Q9NVR2,Protein
P02745,Protein
Q8NGD1,Protein
Q9H2A9,Protein
Q9BQT8,Protein
Q07960,Protein
A6NGY5,Protein
P36382,Protein
O95503,Protein
Q8N5X7,Protein
P26640,Protein
Q8TDQ0,Protein
Q8NEG0,Protein
O43196,Protein
Q15466,Protein
Q86XW9,Protein
Q9NRI7,Protein
Q13127,Protein
Q14CZ7,Protein
Q9Y5Z4,Protein
P17677,Protein
Q9NYB5,Protein
P59022,Protein
P56377,Protein
P50579,Protein
Q6ZWK6,Protein
Q9UKR8,Protein
Q49A33,Protein
P83369,Protein
Q460N3,Protein
O43749,Protein
Q13501,Protein
P24928,Protein
O60281,Protein
Q96JF0,Protein
P33991,Protein
Q9ULY5,Protein
Q96GC6,Protein
Q5VWM6,Protein
Q9BYH1,Protein
P27797,Protein
Q9UQN3,Protein
Q9UNS2,Protein
Q9NPR2,Protein
A1A4F0,Protein
Q9ULD4,Protein
O60684,Protein
Q49AA0,Protein
Q9UK10,Protein
A0A0B4J235,Protein
O00160,Protein
Q8N2M8,Protein
Q9UPV7,Protein
Q9BUP0,Protein
A0A0C4DH39,Protein
Q8NHU0,Protein
Q8N6Q1,Protein
Q5KSL6,Protein
Q32M45,Protein
P0DPK3,Protein
Q659C4,Protein
P46092,Protein
A6NNL5,Protein
Q9UQM7,Protein
P13385,Protein
P47736,Protein
O95639,Protein
Q9GZQ4,Protein
Q9P227,Protein
P20645,Protein
Q8NFU4,Protein
Q08752,Protein
Q16718,Protein
Q9UKX7,Protein
Q9UBC3,Protein
A6NC98,Protein
Q4KMQ2,Protein
A8MXV4,Protein
Q13464,Protein
P58876,Protein
Q7LFX5,Protein
O60269,Protein
Q8WW59,Protein
O95990,Protein
C9JVI0,Protein
A6NN90,Protein
Q07864,Protein
Q3MIR4,Protein
Q13761,Protein
P61599,Protein
Q96NY7,Protein
Q9BRS2,Protein
Q96Q45,Protein
Q8IZP1,Protein
O60384,Protein
Q9HCS7,Protein
Q86V15,Protein
Q9Y3C1,Protein
O43861,Protein
Q9UQP3,Protein
A0A1B0GUW7,Protein
P61570,Protein
P0DMR1,Protein
Q01970,Protein
P49286,Protein
P23434,Protein
Q8IXX5,Protein
Q9BTE1,Protein
Q12988,Protein
Q8WUW1,Protein
P78317,Protein
Q14249,Protein
Q96MZ0,Protein
O00321,Protein
Q86TC9,Protein
P28838,Protein
Q15111,Protein
Q9Y6A4,Protein
Q9P2N7,Protein
P31639,Protein
Q8ND30,Protein
Q92839,Protein
O43915,Protein
P52741,Protein
Q9UDR5,Protein
O75882,Protein
A0A0J9YXY3,Protein
Q969R5,Protein
Q9H5X1,Protein
P42126,Protein
Q7Z434,Protein
P0C091,Protein
Q99543,Protein
Q4G0X9,Protein
P0DJD0,Protein
P49589,Protein
O00483,Protein
Q6L8G9,Protein
Q9HAP2,Protein
Q99733,Protein
Q5W0N0,Protein
P32745,Protein
Q92536,Protein
A6NL88,Protein
Q96N96,Protein
Q8N8G6,Protein
O95477,Protein
O60645,Protein
P53999,Protein
Q9UHL3,Protein
P54793,Protein
Q8TDB6,Protein
Q8N162,Protein
Q8N1I0,Protein
Q8IY49,Protein
Q7RTS7,Protein
O15055,Protein
Q8NH42,Protein
P58499,Protein
Q6ZS49,Protein
P41231,Protein
Q8N0S6,Protein
P18615,Protein
Q7Z444,Protein
Q8NGH3,Protein
Q96LM6,Protein
Q7Z3Q1,Protein
Q8IYI0,Protein
Q9BU19,Protein
Q96KC2,Protein
Q6YHU6,Protein
Q9H1U9,Protein
Q8NGV6,Protein
P59020,Protein
Q14123,Protein
Q8N9U9,Protein
P63316,Protein
Q6P5R6,Protein
Q9Y4M8,Protein
Q9Y2K2,Protein
Q14213,Protein
O14576,Protein
Q9NYU1,Protein
P19652,Protein
Q9UJ14,Protein
Q9NZ38,Protein
Q7Z4F1,Protein
Q92736,Protein
Q8IXA5,Protein
P56177,Protein
O95467,Protein
Q86VF2,Protein
Q96M89,Protein
Q9NZL3,Protein
Q9H6Y7,Protein
Q9C0H9,Protein
P63027,Protein
O95263,Protein
O94851,Protein
A8MTA8,Protein
Q9Y3R4,Protein
A1IGU5,Protein
O43639,Protein
P08238,Protein
Q5VX52,Protein
O95139,Protein
Q6UX82,Protein
Q6NWY9,Protein
Q9H0C3,Protein
O00258,Protein
Q9NZN3,Protein
O15211,Protein
Q53QW1,Protein
Q9NXK8,Protein
Q9NZJ9,Protein
Q9BRU9,Protein
Q5JVG8,Protein
Q9UDV6,Protein
Q4V348,Protein
Q86Y91,Protein
Q69YL0,Protein
Q9BZR8,Protein
Q96JM2,Protein
A0A0J9YX94,Protein
P0C881,Protein
Q8NHK3,Protein
P59665,Protein
Q8NEX9,Protein
Q9NRI6,Protein
Q8IVL6,Protein
Q9NR22,Protein
Q76N32,Protein
Q6ZNG0,Protein
Q16134,Protein
A8MVJ9,Protein
Q2WGJ9,Protein
Q8NCQ2,Protein
Q9NRJ7,Protein
P31431,Protein
O94811,Protein
Q9NWY4,Protein
Q04837,Protein
Q6PIU1,Protein
Q9ULR5,Protein
Q6ZUK4,Protein
P41732,Protein
Q12948,Protein
Q96EX2,Protein
Q9H9L4,Protein
Q15427,Protein
Q56UQ5,Protein
Q9BTT0,Protein
Q8NGD3,Protein
P20851,Protein
Q8NA75,Protein
A6NK06,Protein
Q86U38,Protein
Q96FL9,Protein
Q99550,Protein
A0A577,Protein
Q149M9,Protein
Q9Y2K3,Protein
Q6UWF3,Protein
Q96MS0,Protein
Q969Q0,Protein
P0CK96,Protein
Q6NUK4,Protein
P40123,Protein
P48547,Protein
Q6UUV7,Protein
Q08378,Protein
O14777,Protein
O75554,Protein
Q86UV7,Protein
Q8N1F7,Protein
P98160,Protein
Q6ZSB9,Protein
P35498,Protein
Q9NY35,Protein
P36957,Protein
P07948,Protein
P31371,Protein
A0A0B4J244,Protein
Q9P2B4,Protein
Q15771,Protein
O75340,Protein
Q96EH3,Protein
Q9BWQ8,Protein
P53350,Protein
Q9NS28,Protein
Q5VU97,Protein
Q9NWN3,Protein
Q07699,Protein
P35503,Protein
Q3LI58,Protein
P04844,Protein
Q9HCH5,Protein
Q6ZTC4,Protein
A6NIN4,Protein
Q96GG9,Protein
Q96HV5,Protein
Q8N300,Protein
P36222,Protein
Q8N4V1,Protein
B3SHH9,Protein
A0A0C4DH29,Protein
P33992,Protein
Q30KQ4,Protein
Q9UPX6,Protein
Q9H582,Protein
P0CG36,Protein
A8MX76,Protein
O00182,Protein
Q53F19,Protein
Q9BWW7,Protein
P02808,Protein
Q8NC38,Protein
Q9H665,Protein
O94880,Protein
Q8N163,Protein
Q96CQ1,Protein
P78424,Protein
Q9GZT3,Protein
Q8TCD1,Protein
Q9Y2M5,Protein
Q6H8Q1,Protein
Q8NGC8,Protein
P12955,Protein
Q16787,Protein
P19086,Protein
O43506,Protein
Q2TAP0,Protein
Q8N436,Protein
Q8NGN8,Protein
Q9H0U4,Protein
Q9H6H4,Protein
Q7Z7D3,Protein
Q8N816,Protein
Q8NGD4,Protein
Q8NF91,Protein
Q5U4P2,Protein
P22735,Protein
Q9UJ90,Protein
A0A0C4DH38,Protein
P30550,Protein
P11215,Protein
P0DTL6,Protein
Q9Y261,Protein
O43316,Protein
Q9Y639,Protein
Q8WZA9,Protein
P67936,Protein
Q14691,Protein
Q9BZW8,Protein
Q9GZK7,Protein
Q9BQ70,Protein
O00622,Protein
Q9NUZ1,Protein
P35638,Protein
Q9NVD7,Protein
A8MUU9,Protein
P16562,Protein
Q9NZJ4,Protein
Q9HCT0,Protein
Q96L34,Protein
Q9UL42,Protein
Q8TAF7,Protein
Q96A29,Protein
Q96KR7,Protein
Q9ULL0,Protein
Q15858,Protein
Q5VXJ0,Protein
Q8NH10,Protein
P23219,Protein
Q5VT33,Protein
Q7Z7H3,Protein
Q9Y5A7,Protein
Q8NH48,Protein
P07288,Protein
Q5JRX3,Protein
Q9NP87,Protein
O76002,Protein
O15040,Protein
P86480,Protein
Q8NGS1,Protein
Q6P597,Protein
Q75L30,Protein
Q16595,Protein
Q9UKA2,Protein
Q8NFQ8,Protein
P13647,Protein
Q6P1J6,Protein
Q16819,Protein
Q5T292,Protein
Q9NV79,Protein
O60635,Protein
Q96IU4,Protein
P52740,Protein
Q8NDZ0,Protein
Q96P16,Protein
A0A0J9YX75,Protein
O94979,Protein
Q86Y39,Protein
P31644,Protein
Q9UPX0,Protein
Q8NGB4,Protein
O00570,Protein
P50549,Protein
Q6UXA7,Protein
Q8WW32,Protein
O00712,Protein
P55289,Protein
Q8WW14,Protein
Q6VMQ6,Protein
Q9UJ71,Protein
Q93086,Protein
P18887,Protein
P49682,Protein
Q8NDA2,Protein
A6NKP2,Protein
Q6PIF6,Protein
P98155,Protein
Q12962,Protein
Q6NVH7,Protein
O76001,Protein
Q6PK81,Protein
Q9NYF0,Protein
Q53R41,Protein
P03986,Protein
Q9Y242,Protein
Q6Q8B3,Protein
Q9NPF4,Protein
Q5JUK2,Protein
Q9BX74,Protein
P55058,Protein
Q9BWJ2,Protein
P81277,Protein
Q9Y484,Protein
O14617,Protein
O60755,Protein
P07358,Protein
P20963,Protein
Q01658,Protein
Q7Z5U6,Protein
Q9BY79,Protein
Q6SZW1,Protein
Q96H22,Protein
Q2WGJ6,Protein
P26439,Protein
P15248,Protein
Q8N0Z6,Protein
P55075,Protein
Q9HBJ0,Protein
Q8NGA4,Protein
Q96BZ4,Protein
A8MV57,Protein
Q96L94,Protein
Q6XR72,Protein
Q5MNV8,Protein
Q9HCF6,Protein
Q9BYL1,Protein
P23560,Protein
O76095,Protein
Q8NCK7,Protein
Q15438,Protein
P61158,Protein
Q9BRR6,Protein
Q5T1Q4,Protein
P17029,Protein
Q9BZL1,Protein
Q8IZF2,Protein
Q9UJA9,Protein
Q96KT6,Protein
P25490,Protein
Q99460,Protein
Q13469,Protein
P01858,Protein
Q9Y664,Protein
P40126,Protein
P51956,Protein
Q96S55,Protein
Q8TCX1,Protein
Q9P2R6,Protein
Q9UJA2,Protein
Q9NVI7,Protein
A0A075B6Y9,Protein
Q9Y371,Protein
Q8N9W4,Protein
Q7LGA3,Protein
Q8WW27,Protein
Q96C10,Protein
Q7L4I2,Protein
O75157,Protein
P52306,Protein
P0DMW2,Protein
Q9UHX3,Protein
P30086,Protein
Q92626,Protein
P35900,Protein
P24071,Protein
Q9BZD7,Protein
O43464,Protein
Q7Z4T9,Protein
P63241,Protein
Q9H1Z8,Protein
Q96CB5,Protein
Q96GP6,Protein
O00567,Protein
P0CJ79,Protein
P09172,Protein
Q8NC44,Protein
O43677,Protein
P52744,Protein
Q9H3S4,Protein
Q7Z5V6,Protein
Q7Z2W7,Protein
O95625,Protein
Q96QV1,Protein
Q9Y2D4,Protein
Q9H9E1,Protein
Q16620,Protein
Q8WZ19,Protein
Q06124,Protein
P0DOX7,Protein
P42262,Protein
Q8TCV5,Protein
Q9NPC6,Protein
Q86YT6,Protein
P00749,Protein
Q96KM6,Protein
P01615,Protein
Q15050,Protein
Q4LE39,Protein
Q8TF05,Protein
Q96H78,Protein
A1XBS5,Protein
P57078,Protein
P53609,Protein
P60323,Protein
Q5CZ79,Protein
Q3C1V1,Protein
O75362,Protein
A6NEV1,Protein
Q9Y2K7,Protein
O00244,Protein
Q96RI1,Protein
P14902,Protein
Q6PD62,Protein
Q96IL0,Protein
A4D1T9,Protein
Q7L8L6,Protein
Q14CN4,Protein
Q96LD8,Protein
P51858,Protein
O60234,Protein
Q9Y512,Protein
O95279,Protein
O94769,Protein
Q6P3X3,Protein
O15117,Protein
Q15645,Protein
Q9BVH7,Protein
Q9P0M9,Protein
O15056,Protein
Q8WXI2,Protein
O00206,Protein
O95881,Protein
P50607,Protein
Q16706,Protein
Q9NZU0,Protein
C9JG80,Protein
P61576,Protein
P31358,Protein
Q6ZUT1,Protein
Q9NRC9,Protein
Q8N699,Protein
Q969M3,Protein
Q15843,Protein
P01112,Protein
Q5T2S8,Protein
P09874,Protein
Q6NW29,Protein
A4D1S5,Protein
Q15437,Protein
O95810,Protein
O75928,Protein
Q96N68,Protein
P22612,Protein
Q9HBI6,Protein
Q4G1C9,Protein
Q9NRV9,Protein
Q9NU23,Protein
P51854,Protein
Q96RL7,Protein
Q6ZVN7,Protein
Q9Y5W9,Protein
A0A075B6Q5,Protein
Q96HG1,Protein
P06881,Protein
P50135,Protein
P53621,Protein
Q7Z698,Protein
Q8NEP3,Protein
P08913,Protein
O75795,Protein
Q9H6D3,Protein
Q9H0A0,Protein
P0DTE1,Protein
P36542,Protein
P09237,Protein
P23415,Protein
Q9Y6B6,Protein
Q86XS5,Protein
Q13952,Protein
A1KXE4,Protein
O15197,Protein
Q3SXP7,Protein
O75689,Protein
Q9NQP4,Protein
Q6R6M4,Protein
Q9Y6V0,Protein
Q59H18,Protein
P0C1Z6,Protein
Q0VG99,Protein
Q8NCF0,Protein
Q9HC07,Protein
P35125,Protein
Q9UQ07,Protein
Q16661,Protein
A8MZ59,Protein
Q2TAC6,Protein
P13010,Protein
Q8IVI9,Protein
Q08AN1,Protein
O43908,Protein
A6NDL8,Protein
P28676,Protein
Q9NQM4,Protein
Q96FZ7,Protein
O76075,Protein
Q6V1P9,Protein
Q9UHF4,Protein
Q96RQ9,Protein
Q15154,Protein
P23416,Protein
Q8N1T3,Protein
Q14512,Protein
Q9H0I9,Protein
Q6ZNE5,Protein
Q14181,Protein
O60220,Protein
A8MUN3,Protein
Q96P53,Protein
P08048,Protein
Q53GT1,Protein
Q9UMZ2,Protein
Q02742,Protein
Q96T68,Protein
Q8TB37,Protein
Q8WXF5,Protein
Q8IV61,Protein
Q5T447,Protein
O95744,Protein
Q9P104,Protein
Q9NTZ6,Protein
Q8N9T8,Protein
P63121,Protein
P20396,Protein
Q6UXX9,Protein
Q6PI48,Protein
O75145,Protein
Q99932,Protein
Q6ZS62,Protein
Q5CZA5,Protein
Q86U02,Protein
Q9BYW2,Protein
Q9UQ10,Protein
O14905,Protein
Q8IVU3,Protein
Q8WXG9,Protein
P0CJ87,Protein
Q2NKJ3,Protein
Q8IWS0,Protein
Q9BZE2,Protein
A7E2S9,Protein
Q6ZMJ4,Protein
Q01860,Protein
Q8N165,Protein
Q9UKT4,Protein
P06730,Protein
Q96I51,Protein
Q8IXE1,Protein
Q13936,Protein
Q96K76,Protein
P51511,Protein
O95704,Protein
Q9Y286,Protein
Q6ZNX1,Protein
Q8N141,Protein
O43294,Protein
P81172,Protein
F8VTS6,Protein
Q8NHS4,Protein
Q15007,Protein
Q6P4A8,Protein
Q8NH19,Protein
Q8N6C8,Protein
P22223,Protein
Q9UBZ9,Protein
Q8N0W5,Protein
Q19AV6,Protein
Q96M69,Protein
Q96T55,Protein
Q96DE0,Protein
Q8N7Z2,Protein
Q5VW32,Protein
P19793,Protein
Q7Z794,Protein
P49848,Protein
Q6RFH5,Protein
Q96S38,Protein
Q9UFP1,Protein
Q9Y5G0,Protein
P62952,Protein
Q9Y5P0,Protein
Q7Z7J7,Protein
Q8IWD4,Protein
Q92953,Protein
Q8TE82,Protein
Q14008,Protein
Q86XR8,Protein
O60256,Protein
Q7L8A9,Protein
Q6P995,Protein
P21108,Protein
P18075,Protein
Q5SY80,Protein
Q5T9Z0,Protein
Q8TBY0,Protein
Q96KJ4,Protein
A0A0U1RRA0,Protein
A0A1B0GUA6,Protein
A1L4K1,Protein
Q7LBC6,Protein
P26373,Protein
A8MV81,Protein
O43781,Protein
Q9HCU0,Protein
O94782,Protein
Q9BW27,Protein
D3DTV9,Protein
Q9H069,Protein
Q96JG8,Protein
P11487,Protein
Q9Y5R8,Protein
Q9NZZ3,Protein
Q3ZCQ8,Protein
Q9UJZ1,Protein
A0PJZ3,Protein
Q9BXB1,Protein
P02730,Protein
Q9NZ45,Protein
P04553,Protein
O15027,Protein
Q16851,Protein
P63313,Protein
Q9UBX8,Protein
Q8N1N2,Protein
O00144,Protein
P32856,Protein
Q8NEY3,Protein
P57057,Protein
Q99728,Protein
O00115,Protein
Q7L2E3,Protein
Q15543,Protein
Q15022,Protein
Q9P225,Protein
O43405,Protein
P37288,Protein
Q96L12,Protein
P78348,Protein
P35858,Protein
O15534,Protein
Q9H8K7,Protein
Q8IXK2,Protein
Q9NQ60,Protein
P0DOY2,Protein
Q96RD9,Protein
P78347,Protein
Q5BKU9,Protein
Q9H5V9,Protein
P35367,Protein
A0A1B0GVK7,Protein
Q6Q0C0,Protein
P27448,Protein
O15164,Protein
Q9UPS6,Protein
P26998,Protein
Q96JW4,Protein
Q92793,Protein
Q86SQ9,Protein
Q9BYX4,Protein
Q15436,Protein
P59103,Protein
Q6UXZ3,Protein
Q6ZN32,Protein
Q99665,Protein
Q9UMQ3,Protein
Q9UK32,Protein
Q9NZH7,Protein
Q15758,Protein
Q9BVX2,Protein
Q86X24,Protein
O14569,Protein
O75339,Protein
A0A1W2PP81,Protein
Q6P4D5,Protein
Q8N0Z3,Protein
P51508,Protein
P15927,Protein
Q63HN8,Protein
P0DTE5,Protein
O60320,Protein
P57105,Protein
P62491,Protein
P37023,Protein
Q15928,Protein
Q8IVF2,Protein
Q8TBF5,Protein
P08195,Protein
Q9BXS4,Protein
Q9H910,Protein
Q9HB07,Protein
Q8TF72,Protein
Q96L42,Protein
Q9BQN1,Protein
Q9H2L5,Protein
Q5T6S3,Protein
P10082,Protein
P54107,Protein
O15266,Protein
P01737,Protein
Q9Y255,Protein
Q8TC44,Protein
Q13216,Protein
Q6ZPB5,Protein
Q9UJ55,Protein
Q13155,Protein
P48745,Protein
Q9UK23,Protein
Q12884,Protein
P52789,Protein
Q9UHQ4,Protein
O14893,Protein
Q9UPQ3,Protein
O95271,Protein
Q9H000,Protein
Q9BU61,Protein
Q495T6,Protein
Q9UKF7,Protein
Q2T9K0,Protein
Q8N271,Protein
A6NGK3,Protein
Q9UBX3,Protein
A0A1B0GX31,Protein
O95544,Protein
Q8IXS0,Protein
A0A0J9YX06,Protein
Q9H8W2,Protein
Q9H993,Protein
O00233,Protein
P50548,Protein
Q96A47,Protein
Q02447,Protein
A6ND36,Protein
Q13595,Protein
Q13435,Protein
A6NEN9,Protein
Q9HBI0,Protein
Q5HYN5,Protein
P41143,Protein
Q8IXQ5,Protein
Q9BWG4,Protein
Q8N8Q8,Protein
Q0P6D2,Protein
Q92529,Protein
P07954,Protein
